podcast_id;guest_id;date;amount;name;creation_date;title;category;sponsor_id;extra_info;subject
61;438;27/10/2022;2705;Trujillo Ltd;30/03/2022;Need;agent;;;Politics
456;245;06/11/2022;1873;Tate and Sons;23/05/2021;Generation;tell;194.0;professional;Education
322;333;24/08/2024;3798;Alvarez, Foster and Barnes;08/04/2022;Safe;leave;;;Health
46;729;17/06/2024;868;Cox-Schaefer;17/06/2024;Image;get;;;Sports
39;200;05/03/2022;1420;Robbins, Mason and Clark;22/05/2023;Course;sense;64.0;data;Entertainment
403;819;06/01/2020;2558;Santos-Smith;21/01/2025;Want;yes;;;Science
385;342;08/08/2024;1133;Anderson, Cochran and Martinez;25/05/2025;Indicate;item;;;Business
385;883;17/11/2021;2179;Anderson, Cochran and Martinez;25/05/2025;Line;senior;;;Business
337;239;28/01/2020;1365;Cannon-Valdez;12/05/2022;Goal;also;;;Health
309;9;11/12/2020;864;Sims-Smith;04/09/2025;Example;training;;;Culture
372;521;24/04/2025;1567;Underwood Group;22/04/2022;Member;specific;;;Technology
92;844;13/10/2023;1091;Mendoza Inc;20/08/2023;Much;article;;;Culture
259;9;03/08/2024;4371;Bird LLC;26/05/2021;Example;training;6.0;field;Technology
39;88;13/02/2024;1105;Robbins, Mason and Clark;22/05/2023;Same;market;64.0;data;Entertainment
53;114;25/07/2021;4290;Edwards, Freeman and Watson;05/12/2021;Both;family;;;Education
296;761;13/04/2025;3490;Lopez, Hernandez and Reyes;22/11/2024;Month;public;;;Culture
368;617;29/10/2020;2846;Young, Collins and Vazquez;29/04/2024;Artist;reduce;;;Business
283;876;22/10/2024;2076;Wilson and Sons;12/04/2022;Activity;himself;116.0;year;Education
481;1;23/05/2021;3643;Rosales Group;03/11/2023;Compare;somebody;;;Health
310;964;13/12/2021;4353;Perez-Haynes;02/03/2021;Realize;here;;;Education
448;473;31/10/2021;987;Thomas, Baker and Mason;04/09/2022;Over;able;;;Science
206;861;13/04/2020;1092;Marsh-Ramirez;16/09/2021;Bad;memory;26.0;town;Education
44;716;19/10/2020;2579;Ward-Moore;05/05/2025;International;run;;;Environment
298;352;08/08/2020;3078;Davis Group;16/01/2024;Improve;reveal;;;Business
452;533;25/05/2025;265;Lee-Miller;16/12/2025;Art;usually;;;Entertainment
245;945;26/04/2024;3551;Johnson-Mclaughlin;25/02/2021;Ready;see;;;Culture
244;450;07/02/2024;1747;Barnes Inc;29/06/2021;She;safe;;;Sports
203;491;14/02/2023;3256;Franklin Ltd;18/06/2025;Teacher;stand;;;Sports
264;728;28/02/2021;4434;Martin-Harris;28/02/2025;Plan;yard;105.0;score;Politics
279;402;24/07/2021;4433;Jordan LLC;01/11/2023;Per;hand;19.0;assume;Education
279;402;24/07/2021;4433;Jordan LLC;01/11/2023;Per;hand;183.0;church;Education
90;967;31/08/2020;806;Williams Ltd;14/07/2022;Even;take;;;Culture
73;70;25/03/2022;4147;Williams, Adams and Miller;09/05/2022;Ever;step;;;Technology
36;669;02/11/2022;4268;Sullivan and Sons;10/02/2026;Camera;determine;94.0;success;Environment
36;669;02/11/2022;4268;Sullivan and Sons;10/02/2026;Camera;determine;108.0;thing;Environment
395;449;27/03/2021;1090;Gray-Swanson;28/06/2021;Wonder;special;;;Business
156;734;14/02/2022;863;Carney Ltd;15/08/2022;Method;nature;182.0;newspaper;Politics
126;921;29/07/2025;4936;Lyons-White;18/06/2022;Better;into;;;Environment
196;572;05/08/2022;4427;Brown, Young and Shea;28/03/2024;Public;them;;;Sports
326;140;27/08/2025;1915;Fisher PLC;20/01/2023;Interest;cover;;;Culture
361;920;07/09/2022;3074;Perez-Owens;21/01/2025;Financial;five;69.0;management;Culture
31;110;09/08/2023;1726;Norris-Powell;05/02/2022;Ground;plant;;;Health
53;214;10/02/2023;441;Edwards, Freeman and Watson;05/12/2021;Radio;dream;;;Education
465;535;23/06/2022;3430;Ramirez Ltd;04/06/2024;Especially;I;;;Environment
467;317;01/11/2023;1451;Davis Inc;24/11/2025;Serious;help;;;Business
125;84;11/07/2022;4743;Lynch-Moran;15/11/2021;End;situation;;;Sports
231;982;12/03/2023;3389;Dunn Inc;24/10/2025;Purpose;word;;;Culture
315;210;26/04/2021;564;Suarez-Gardner;20/02/2022;Support;appear;;;Entertainment
295;176;26/12/2025;2896;Daniels-Robinson;08/02/2026;Market;argue;;;Environment
136;833;24/09/2022;2102;Mack, Butler and Ferguson;09/12/2024;Himself;keep;56.0;source;Entertainment
136;833;24/09/2022;2102;Mack, Butler and Ferguson;09/12/2024;Himself;keep;180.0;guess;Entertainment
249;462;06/02/2024;3104;Mcbride-Cain;31/10/2025;Message;only;;;Politics
281;484;06/05/2025;1510;Hoffman, Watson and Peterson;03/09/2025;Wind;step;;;Environment
456;511;08/10/2022;961;Tate and Sons;23/05/2021;Somebody;view;194.0;professional;Education
191;498;28/07/2023;3295;Anderson Group;03/05/2022;However;discuss;;;Politics
203;62;27/02/2025;3938;Franklin Ltd;18/06/2025;Rather;unit;;;Sports
331;146;15/02/2025;2871;Neal-Robinson;20/10/2023;Response;institution;;;Sports
87;394;26/01/2023;1538;Mccullough LLC;04/02/2022;Style;human;166.0;tax;Education
260;16;20/09/2020;3124;Aguilar, Ferrell and Valentine;17/11/2025;Upon;charge;;;Culture
159;803;02/05/2022;406;Rodriguez, Wallace and Turner;20/12/2025;Ball;produce;;;Environment
115;567;16/05/2022;4644;Clark, Williams and Sparks;24/09/2021;Fact;southern;;;Business
459;707;30/06/2021;3728;Vargas, Johnson and Ruiz;22/05/2022;Action;message;;;Culture
462;621;09/03/2022;3088;Ruiz-Hernandez;03/03/2024;Lose;return;113.0;make;Environment
161;181;30/05/2023;732;Fowler Group;16/12/2022;Serious;form;39.0;to;Education
205;561;10/09/2025;2867;Taylor-Franklin;18/08/2022;Instead;turn;;;Environment
171;701;28/12/2025;2517;Colon-Phelps;01/07/2021;Able;house;140.0;floor;Entertainment
218;873;31/07/2022;1486;Michael, Flores and Pruitt;09/08/2025;Agreement;add;;;Health
102;899;27/06/2023;833;Cooper, Ochoa and Hill;24/04/2025;Age;miss;;;Sports
193;98;13/09/2020;113;Stephenson-Chaney;26/06/2021;Better;wait;104.0;happy;Politics
168;722;19/05/2023;3567;Miller-Hughes;01/02/2023;White;later;;;Education
323;252;16/01/2022;2927;Watson-Hardy;18/07/2024;Authority;big;;;Technology
339;759;18/07/2022;2161;Torres-Garza;23/10/2024;Like;pressure;96.0;analysis;Health
279;365;09/05/2024;959;Jordan LLC;01/11/2023;Finish;account;19.0;assume;Education
279;365;09/05/2024;959;Jordan LLC;01/11/2023;Finish;account;183.0;church;Education
324;323;30/09/2022;2929;Jones-Stewart;16/11/2021;Such;realize;;;Science
295;211;09/09/2025;2565;Daniels-Robinson;08/02/2026;Interesting;consumer;;;Environment
331;637;18/04/2024;1593;Neal-Robinson;20/10/2023;City;him;;;Sports
387;837;07/02/2025;3270;Zimmerman Group;18/06/2024;Century;serve;1.0;it;Culture
403;37;09/12/2025;4872;Santos-Smith;21/01/2025;Method;shoulder;;;Science
58;754;03/01/2023;1867;Kennedy, Hayes and Ferguson;06/09/2024;Ready;future;171.0;author;Culture
425;516;26/02/2023;671;Owens, Taylor and Gibson;05/07/2022;Third;attack;;;Technology
327;117;02/07/2023;576;Johnson PLC;19/08/2025;Rich;style;;;Culture
469;273;01/11/2022;4043;Smith, Arnold and Richardson;14/06/2021;Customer;business;;;Science
50;809;12/04/2023;1054;Perez PLC;22/06/2024;Consider;however;153.0;nor;Technology
109;450;14/10/2022;1734;Day-Dawson;11/08/2022;She;safe;;;Technology
411;188;15/05/2023;1858;Newman Group;21/03/2025;Yourself;prevent;67.0;itself;Environment
411;188;15/05/2023;1858;Newman Group;21/03/2025;Yourself;prevent;78.0;from;Environment
411;188;15/05/2023;1858;Newman Group;21/03/2025;Yourself;prevent;158.0;kind;Environment
162;118;07/06/2025;604;Jensen LLC;11/07/2023;Every;low;36.0;conference;Entertainment
324;498;22/11/2021;4703;Jones-Stewart;16/11/2021;However;discuss;;;Science
350;438;10/12/2025;2866;Harrell Ltd;13/09/2025;Need;agent;;;Technology
124;957;19/07/2021;3444;Thomas LLC;13/06/2023;Course;vote;12.0;fact;Technology
238;620;25/03/2024;2172;Turner-Mccormick;26/01/2025;Bar;others;75.0;get;Technology
238;620;25/03/2024;2172;Turner-Mccormick;26/01/2025;Bar;others;160.0;whom;Technology
238;620;25/03/2024;2172;Turner-Mccormick;26/01/2025;Bar;others;187.0;customer;Technology
15;967;09/11/2025;4269;Griffin-Payne;15/11/2022;Even;take;;;Politics
283;404;22/09/2023;2953;Wilson and Sons;12/04/2022;Director;place;116.0;year;Education
24;851;29/01/2025;2805;Frederick PLC;25/06/2023;Significant;also;;;Business
11;152;09/01/2020;424;Tate, Bradley and Reed;03/02/2023;Successful;shoulder;;;Technology
448;501;21/09/2025;3891;Thomas, Baker and Mason;04/09/2022;Wear;follow;;;Science
464;125;16/09/2025;3027;Vargas-Hoffman;01/12/2021;Recently;drop;;;Science
178;768;09/06/2020;3658;Good-Richards;07/05/2025;Institution;clearly;;;Science
422;915;02/11/2023;3778;Oneill and Sons;09/01/2022;How;him;;;Sports
169;383;06/02/2026;4128;Allen Group;31/08/2025;Stage;out;;;Science
11;911;07/06/2020;753;Tate, Bradley and Reed;03/02/2023;Trial;go;;;Technology
85;452;22/04/2020;4429;Mcdonald, Vaughn and Wong;05/11/2024;Ok;within;;;Health
136;68;06/05/2021;1476;Mack, Butler and Ferguson;09/12/2024;Role;realize;56.0;source;Entertainment
136;68;06/05/2021;1476;Mack, Butler and Ferguson;09/12/2024;Role;realize;180.0;guess;Entertainment
43;152;05/08/2020;639;Sullivan, Chapman and Pitts;03/08/2025;Successful;shoulder;;;Sports
64;834;15/07/2023;3120;Baker, Browning and Rivera;06/01/2024;Girl;hard;;;Politics
84;360;27/02/2024;4832;Mcconnell, Jackson and Anderson;19/02/2022;View;significant;;;Business
358;893;10/05/2022;1904;Carroll-Sherman;14/11/2024;Company;as;;;Culture
434;410;07/11/2025;4671;Gay, Williams and Young;23/11/2022;Should;think;;;Education
137;632;05/05/2021;1887;Miles, Boyer and Griffin;26/04/2023;Evidence;single;163.0;environmental;Health
441;825;01/05/2023;4390;Stone Ltd;29/03/2024;Visit;toward;8.0;ten;Entertainment
7;632;03/10/2025;1442;Arnold-Griffith;06/06/2024;Evidence;single;;;Technology
447;176;27/05/2022;1887;Wright PLC;01/04/2024;Market;argue;;;Politics
284;781;07/10/2023;3154;Thomas-Cain;30/06/2025;Various;player;;;Entertainment
288;442;29/04/2023;1701;Acevedo Ltd;03/02/2023;Head;should;121.0;few;Health
272;743;08/11/2020;1196;Smith-Vang;07/11/2024;Democratic;it;;;Culture
497;652;21/07/2020;2658;Bryant LLC;27/04/2021;Social;adult;;;Business
82;271;02/04/2020;1205;Wright, Allen and Evans;30/11/2023;Yard;lot;;;Politics
162;894;14/02/2026;4684;Jensen LLC;11/07/2023;Indeed;usually;36.0;conference;Entertainment
416;680;05/11/2020;4871;Brooks, Morrow and Grimes;24/10/2022;Collection;less;;;Education
35;577;04/08/2021;2126;Trevino, Bennett and Wilkinson;22/01/2024;Skin;teach;152.0;care;Business
462;633;24/02/2020;2762;Ruiz-Hernandez;03/03/2024;Policy;author;113.0;make;Environment
24;315;18/02/2022;2870;Frederick PLC;25/06/2023;Whatever;clear;;;Business
36;734;29/03/2021;1036;Sullivan and Sons;10/02/2026;Method;nature;94.0;success;Environment
36;734;29/03/2021;1036;Sullivan and Sons;10/02/2026;Method;nature;108.0;thing;Environment
365;496;07/04/2025;618;Moore, Ellis and Perez;31/01/2025;Represent;media;;;Culture
410;399;15/12/2022;4383;Cruz PLC;24/06/2024;Start;everybody;;;Culture
228;899;05/03/2022;3044;Simon-Simpson;21/11/2024;Age;miss;118.0;majority;Health
40;541;31/12/2020;3777;Banks and Sons;21/11/2024;Thank;garden;200.0;nation;Entertainment
65;335;25/03/2024;4549;Black, Johnson and Reese;15/12/2022;Challenge;heavy;197.0;right;Culture
3;743;11/01/2023;4261;Perez-Brown;24/09/2023;Democratic;it;;;Technology
275;713;14/01/2024;1843;Smith, Mcguire and Mueller;17/03/2021;Understand;serve;;;Environment
356;972;08/02/2021;2221;George Group;28/09/2022;Energy;attack;62.0;six;Education
356;972;08/02/2021;2221;George Group;28/09/2022;Energy;attack;144.0;tough;Education
437;580;15/11/2022;2403;Cox-Guzman;18/06/2022;Unit;through;;;Politics
111;827;16/07/2020;159;Johnson Ltd;27/12/2024;Amount;college;;;Sports
471;786;21/04/2021;4201;Roth, Johnson and Mueller;17/09/2022;Memory;computer;;;Education
68;34;21/01/2023;280;Chambers Inc;02/02/2023;All;eye;;;Culture
144;581;11/12/2025;544;Johnson-Jackson;24/06/2022;Director;significant;;;Environment
80;952;02/04/2025;2243;Ryan LLC;08/10/2025;About;food;;;Entertainment
481;81;21/08/2021;3005;Rosales Group;03/11/2023;Tax;carry;;;Health
220;307;27/12/2025;2163;Wilson-Jimenez;12/07/2025;On;identify;;;Entertainment
117;139;03/06/2023;2795;Cook, Jackson and Gray;31/08/2024;Service;type;181.0;life;Politics
151;66;12/02/2026;1887;Barber, Peters and Lewis;09/05/2024;Professional;middle;;;Entertainment
166;800;28/08/2024;1560;Simmons Inc;14/05/2025;Already;receive;164.0;property;Environment
321;967;28/04/2024;2002;Woods-Bell;12/01/2023;Even;take;;;Sports
468;459;30/09/2023;3797;Howell, Coleman and Manning;02/02/2023;Consumer;western;21.0;hit;Education
343;373;25/08/2025;1985;Jackson Group;13/10/2022;Lead;morning;58.0;down;Business
343;373;25/08/2025;1985;Jackson Group;13/10/2022;Lead;morning;138.0;partner;Business
227;746;21/04/2020;3448;Flowers, Stephens and Richardson;10/12/2022;Want;speech;24.0;after;Politics
227;746;21/04/2020;3448;Flowers, Stephens and Richardson;10/12/2022;Want;speech;74.0;political;Politics
227;746;21/04/2020;3448;Flowers, Stephens and Richardson;10/12/2022;Want;speech;195.0;second;Politics
280;179;02/05/2020;4193;Dunlap-Richard;09/11/2025;Race;collection;;;Education
333;803;10/03/2025;2047;Kelley PLC;02/08/2021;Ball;produce;;;Sports
310;267;13/06/2024;3633;Perez-Haynes;02/03/2021;Alone;place;;;Education
277;896;06/06/2022;1621;Flores and Sons;12/02/2025;One;hundred;73.0;policy;Business
385;437;30/12/2024;3808;Anderson, Cochran and Martinez;25/05/2025;Central;support;;;Business
99;931;16/07/2024;1754;Hawkins Inc;07/11/2022;Station;from;;;Education
293;798;25/10/2025;1560;Mejia LLC;08/12/2023;World;claim;;;Technology
58;364;09/10/2021;3579;Kennedy, Hayes and Ferguson;06/09/2024;Job;order;171.0;author;Culture
410;707;31/12/2025;3229;Cruz PLC;24/06/2024;Action;message;;;Culture
339;768;09/01/2023;614;Torres-Garza;23/10/2024;Institution;clearly;96.0;analysis;Health
333;204;01/05/2021;309;Kelley PLC;02/08/2021;Cold;people;;;Sports
135;127;22/09/2024;2543;West-Smith;05/02/2022;Have;medical;;;Science
34;84;24/12/2023;2903;Estrada, Cabrera and Salas;16/01/2023;End;situation;;;Health
339;148;01/02/2026;1269;Torres-Garza;23/10/2024;Glass;nearly;96.0;analysis;Health
359;295;17/06/2020;3147;Buchanan Ltd;21/04/2022;Design;half;176.0;lead;Culture
127;763;11/08/2022;4722;Gonzalez, Duarte and Malone;02/10/2023;Or;community;;;Business
26;886;14/01/2022;4588;Matthews-Baxter;13/06/2023;Middle;woman;;;Sports
228;598;14/08/2020;1578;Simon-Simpson;21/11/2024;Tv;ability;118.0;majority;Health
184;692;11/07/2025;2193;Myers-Lee;12/02/2023;Ability;administration;;;Technology
335;51;07/06/2021;1179;Martin-Kaiser;29/11/2021;Run;improve;;;Environment
389;956;28/11/2025;2329;Nicholson-Meyer;22/07/2024;Defense;tell;;;Education
9;92;28/07/2024;2237;Fowler Group;25/06/2023;Many;very;;;Health
372;220;27/11/2023;4746;Underwood Group;22/04/2022;Light;north;;;Technology
230;153;03/02/2021;2362;Shaffer-Mayer;02/04/2023;House;face;;;Culture
86;697;14/11/2021;351;Guerrero Inc;24/01/2025;Dream;buy;33.0;idea;Health
86;697;14/11/2021;351;Guerrero Inc;24/01/2025;Dream;buy;38.0;thought;Health
272;108;26/09/2023;3778;Smith-Vang;07/11/2024;Give;recently;;;Culture
435;815;28/12/2025;1481;Johnson PLC;22/08/2023;Later;pull;;;Technology
145;38;20/10/2020;2773;Thompson Inc;11/01/2025;Over;build;;;Culture
405;104;18/10/2022;160;Maxwell and Sons;15/07/2025;Television;majority;;;Business
211;124;17/02/2024;4708;Arnold, Reynolds and Bowman;23/04/2025;Film;follow;;;Culture
36;912;20/10/2024;391;Sullivan and Sons;10/02/2026;Commercial;effort;94.0;success;Environment
36;912;20/10/2024;391;Sullivan and Sons;10/02/2026;Commercial;effort;108.0;thing;Environment
343;20;28/02/2022;4074;Jackson Group;13/10/2022;Central;indeed;58.0;down;Business
343;20;28/02/2022;4074;Jackson Group;13/10/2022;Central;indeed;138.0;partner;Business
226;555;08/07/2023;1011;Campbell PLC;05/03/2021;From;use;;;Politics
28;231;20/04/2024;733;Anthony, Johnston and Wilson;27/04/2023;Positive;protect;;;Health
325;732;25/10/2022;3770;Burton and Sons;22/06/2022;Line;money;;;Politics
173;572;11/01/2022;1646;Woodward, Powell and Newman;22/07/2023;Public;them;16.0;pattern;Entertainment
407;689;19/03/2020;1537;Ward and Sons;14/01/2022;Though;than;;;Science
453;128;03/10/2023;2718;Short, Beck and Anderson;22/07/2024;Sign;speech;;;Business
63;528;28/09/2025;2020;Lee LLC;21/06/2025;Western;off;;;Entertainment
141;751;11/08/2020;1963;Brady, Fleming and Chung;19/06/2024;Beyond;care;;;Entertainment
128;568;02/06/2024;1047;Mcfarland-Burns;04/06/2022;Also;they;;;Science
97;612;11/10/2025;2915;Harris, Brooks and Stephenson;10/06/2023;Never;risk;;;Entertainment
443;677;08/01/2025;3603;Sullivan LLC;24/02/2021;Inside;describe;;;Education
253;967;07/02/2023;4043;Smith, Lewis and Benitez;18/01/2023;Even;take;;;Business
326;529;06/08/2021;3070;Fisher PLC;20/01/2023;Rest;plant;;;Culture
441;369;02/04/2022;459;Stone Ltd;29/03/2024;Agency;field;8.0;ten;Entertainment
296;151;20/11/2022;2507;Lopez, Hernandez and Reyes;22/11/2024;Letter;skin;;;Culture
139;766;01/04/2023;4128;Simmons-Fisher;04/01/2024;Audience;benefit;2.0;leader;Health
240;50;23/02/2023;1803;Steele, Moody and Robles;05/09/2024;Notice;peace;110.0;large;Health
67;646;25/11/2020;322;Richards-Ortiz;07/11/2024;Whole;cost;;;Education
423;803;14/01/2022;3512;Farley Inc;16/07/2022;Ball;produce;;;Health
203;960;14/08/2025;3246;Franklin Ltd;18/06/2025;Wind;capital;;;Sports
179;531;04/06/2022;614;Buchanan, Green and Ward;16/04/2021;Remember;let;150.0;peace;Technology
179;531;04/06/2022;614;Buchanan, Green and Ward;16/04/2021;Remember;let;157.0;region;Technology
104;363;25/06/2022;4405;Chapman, Benitez and Palmer;16/08/2025;Three;line;;;Health
179;622;15/02/2022;778;Buchanan, Green and Ward;16/04/2021;Interview;style;150.0;peace;Technology
179;622;15/02/2022;778;Buchanan, Green and Ward;16/04/2021;Interview;style;157.0;region;Technology
190;558;17/06/2022;2230;Yu, Murray and Dixon;16/04/2025;Difference;society;;;Business
98;503;13/08/2020;3636;Rose Group;19/11/2024;Study;environmental;;;Business
465;358;27/10/2022;1261;Ramirez Ltd;04/06/2024;Serious;list;;;Environment
315;474;30/06/2021;1083;Suarez-Gardner;20/02/2022;Pm;center;;;Entertainment
490;709;19/03/2023;175;Kelley, Jackson and Silva;09/05/2021;Seek;field;22.0;pull;Sports
87;310;24/12/2020;4905;Mccullough LLC;04/02/2022;Difficult;sit;166.0;tax;Education
46;841;29/07/2022;2831;Cox-Schaefer;17/06/2024;About;page;;;Sports
117;162;16/04/2025;4340;Cook, Jackson and Gray;31/08/2024;Go;before;181.0;life;Politics
47;769;20/05/2022;1403;Cohen PLC;15/04/2024;General;also;;;Science
338;223;07/10/2022;1126;Gonzalez-James;13/05/2022;Three;people;;;Environment
128;81;05/07/2025;1167;Mcfarland-Burns;04/06/2022;Tax;carry;;;Science
137;612;25/05/2024;3411;Miles, Boyer and Griffin;26/04/2023;Never;risk;163.0;environmental;Health
41;957;19/07/2022;243;Martin-Burns;06/07/2022;Course;vote;;;Environment
482;994;17/04/2020;4409;David, Warner and Quinn;29/06/2024;Reality;green;;;Science
79;385;07/02/2023;3194;Spencer, Rhodes and Moore;11/05/2023;Main;cut;;;Sports
459;549;08/08/2022;4177;Vargas, Johnson and Ruiz;22/05/2022;Example;set;;;Culture
309;497;11/12/2024;4059;Sims-Smith;04/09/2025;Wish;difficult;;;Culture
361;734;28/04/2020;3756;Perez-Owens;21/01/2025;Method;nature;69.0;management;Culture
359;471;14/12/2023;1478;Buchanan Ltd;21/04/2022;School;south;176.0;lead;Culture
270;765;16/10/2022;3346;Torres, Arellano and Nelson;10/12/2022;Feeling;time;;;Health
134;108;14/06/2020;3934;Collins and Sons;09/08/2025;Give;recently;91.0;pretty;Environment
45;975;19/08/2021;380;Valdez, Bailey and Taylor;05/04/2025;Significant;baby;;;Environment
53;465;05/06/2022;1347;Edwards, Freeman and Watson;05/12/2021;Yet;save;;;Education
59;674;26/12/2020;3529;Waller and Sons;04/09/2024;Laugh;team;72.0;fire;Health
227;49;23/01/2023;4252;Flowers, Stephens and Richardson;10/12/2022;About;pretty;24.0;after;Politics
227;49;23/01/2023;4252;Flowers, Stephens and Richardson;10/12/2022;About;pretty;74.0;political;Politics
227;49;23/01/2023;4252;Flowers, Stephens and Richardson;10/12/2022;About;pretty;195.0;second;Politics
180;366;11/09/2025;1536;Rice Group;09/12/2023;Born;spend;;;Culture
386;124;05/09/2022;2028;Hansen Ltd;14/12/2021;Film;follow;77.0;firm;Sports
112;978;26/05/2024;1757;Tapia-Nelson;11/10/2021;Moment;sometimes;;;Science
298;82;19/10/2023;3032;Davis Group;16/01/2024;Above;technology;;;Business
168;974;01/08/2025;1848;Miller-Hughes;01/02/2023;Sure;Congress;;;Education
115;781;21/12/2024;2673;Clark, Williams and Sparks;24/09/2021;Various;player;;;Business
486;70;16/07/2021;4663;Kane-Black;28/11/2025;Ever;step;3.0;claim;Entertainment
258;354;12/02/2023;2215;Mendez, Navarro and Gomez;01/06/2023;Between;detail;;;Politics
32;414;11/02/2021;3580;Lee, Franklin and Davis;09/12/2025;Generation;establish;117.0;he;Health
96;386;05/07/2021;1153;Sanders-Oconnor;21/08/2025;War;charge;;;Business
485;812;29/01/2023;3289;Cole-Kelly;24/08/2024;Establish;yard;;;Science
297;976;04/06/2025;706;Grimes, Kramer and Jones;14/02/2024;Memory;morning;;;Science
94;900;04/08/2022;638;Suarez, Jones and Miller;09/09/2025;Realize;than;23.0;relationship;Culture
199;794;15/01/2020;1388;Fletcher, Parker and Thomas;12/11/2022;Walk;who;35.0;own;Technology
197;693;22/12/2025;543;Rodriguez, Walters and Mckee;11/04/2024;Goal;lay;131.0;size;Education
205;992;08/03/2021;1318;Taylor-Franklin;18/08/2022;Relationship;card;;;Environment
9;531;11/12/2020;4892;Fowler Group;25/06/2023;Remember;let;;;Health
404;18;08/12/2022;3383;Young-Donaldson;27/04/2023;Hospital;high;;;Science
247;284;14/06/2023;4522;Chavez-Ramirez;03/09/2024;Happy;hit;;;Environment
448;887;01/08/2023;2480;Thomas, Baker and Mason;04/09/2022;Large;together;;;Science
263;924;15/03/2023;941;Anderson Ltd;29/03/2023;Identify;admit;;;Science
65;152;06/03/2023;3510;Black, Johnson and Reese;15/12/2022;Successful;shoulder;197.0;right;Culture
454;847;20/07/2022;2991;Ramos, Miller and Alvarez;05/08/2023;Election;again;84.0;cost;Science
466;187;03/12/2020;4175;Wright and Sons;20/05/2022;Financial;charge;45.0;throughout;Culture
466;187;03/12/2020;4175;Wright and Sons;20/05/2022;Financial;charge;159.0;dog;Culture
103;41;24/05/2024;3981;Wade-Smith;10/02/2024;Nation;campaign;43.0;field;Education
103;41;24/05/2024;3981;Wade-Smith;10/02/2024;Nation;campaign;80.0;trip;Education
103;41;24/05/2024;3981;Wade-Smith;10/02/2024;Nation;campaign;82.0;rate;Education
483;433;29/08/2021;3015;Reyes-Garza;23/11/2023;Son;vote;;;Education
417;440;14/05/2023;3877;Perez Group;23/05/2021;Week;center;;;Sports
423;401;04/10/2024;3321;Farley Inc;16/07/2022;Since;exactly;;;Health
356;390;05/04/2020;3005;George Group;28/09/2022;Father;range;62.0;six;Education
356;390;05/04/2020;3005;George Group;28/09/2022;Father;range;144.0;tough;Education
66;908;15/12/2022;1383;Marquez LLC;26/11/2021;Nearly;way;;;Health
473;26;13/03/2025;3419;Cox Group;11/10/2021;When;rest;;;Education
371;532;26/11/2022;2604;Ruiz-Miranda;03/08/2022;Catch;much;142.0;share;Health
264;74;13/07/2023;409;Martin-Harris;28/02/2025;Official;many;105.0;score;Politics
144;867;05/02/2023;1097;Johnson-Jackson;24/06/2022;Certain;number;;;Environment
180;932;15/02/2023;149;Rice Group;09/12/2023;Decade;design;;;Culture
137;229;17/05/2020;2951;Miles, Boyer and Griffin;26/04/2023;Over;of;163.0;environmental;Health
439;500;15/09/2021;4981;Johnson-Stewart;29/10/2025;Upon;us;;;Education
455;928;19/01/2023;4050;Owens, Mitchell and Smith;17/05/2023;Evidence;choice;;;Technology
82;361;27/06/2021;4085;Wright, Allen and Evans;30/11/2023;Source;argue;;;Politics
54;437;09/11/2024;4753;Edwards Group;28/01/2023;Central;support;;;Education
156;2;13/02/2021;536;Carney Ltd;15/08/2022;Of;space;182.0;newspaper;Politics
143;268;23/04/2025;4691;Davis-Dillon;06/06/2022;Nation;personal;;;Culture
256;233;18/08/2025;2066;Fisher-West;11/03/2024;Carry;take;;;Sports
433;144;08/09/2025;3690;Buckley and Sons;02/12/2021;Space;light;;;Sports
201;192;08/04/2022;572;Porter-Perez;10/09/2024;More;you;;;Culture
437;542;22/01/2025;4432;Cox-Guzman;18/06/2022;Get;with;;;Politics
137;972;17/04/2024;410;Miles, Boyer and Griffin;26/04/2023;Energy;attack;163.0;environmental;Health
141;950;26/10/2025;1731;Brady, Fleming and Chung;19/06/2024;Change;those;;;Entertainment
177;45;03/03/2024;600;Mercado-Roy;17/02/2021;Evening;better;;;Science
326;101;06/03/2020;3651;Fisher PLC;20/01/2023;Detail;team;;;Culture
200;765;19/04/2024;3241;Nunez-Espinoza;12/02/2023;Feeling;time;191.0;trouble;Education
481;224;05/10/2022;1952;Rosales Group;03/11/2023;Nearly;travel;;;Health
298;850;06/07/2021;2480;Davis Group;16/01/2024;Physical;role;;;Business
499;373;31/03/2020;464;Lawrence, Ross and Price;05/04/2025;Lead;morning;;;Culture
208;390;10/04/2020;467;Henry-Moore;01/08/2024;Father;range;10.0;around;Technology
208;390;10/04/2020;467;Henry-Moore;01/08/2024;Father;range;161.0;truth;Technology
165;758;27/08/2020;3367;Mills-Morales;09/04/2024;Laugh;firm;132.0;citizen;Science
221;355;26/07/2024;4633;Brown and Sons;12/09/2023;Us;other;;;Technology
494;753;08/01/2024;121;Garner, Schwartz and Mayer;13/04/2023;Particularly;meet;;;Politics
126;164;20/03/2021;3861;Lyons-White;18/06/2022;Let;what;;;Environment
62;417;08/12/2020;1676;Brown LLC;30/10/2024;Live;effort;;;Science
483;574;23/06/2024;361;Reyes-Garza;23/11/2023;Specific;unit;;;Education
251;855;21/05/2023;2666;Johnson PLC;25/03/2022;Step;worker;;;Health
222;303;15/07/2024;2672;Jackson-Cain;03/12/2022;Whatever;them;;;Environment
42;854;14/05/2024;448;Webb, Rosales and Rangel;03/05/2025;Necessary;between;;;Education
