podcast_id;guest_id;date;amount;name;creation_date;title;category;sponsor_id;extra_info;subject
222;303;24/08/2024;2672;Jackson-Cain;14/08/2024;Whatever;them;Sem Patrocinador;N/A;Environment
42;854;24/08/2024;448;Webb, Rosales and Rangel;14/08/2024;Necessary;between;Sem Patrocinador;N/A;Education
476;478;24/08/2024;1087;Zamora, Martin and Perry;14/08/2024;See;kid;Sem Patrocinador;N/A;Politics
391;982;25/08/2024;4203;Ritter-Fritz;15/08/2024;Purpose;word;Sem Patrocinador;N/A;Politics
328;551;25/08/2024;430;Hoover-Bowman;15/08/2024;Spend;beat;Sem Patrocinador;N/A;Sports
399;249;25/08/2024;4749;Mendoza PLC;15/08/2024;Appear;two;66.0;how;Technology
273;690;26/08/2024;2437;Long-Meyers;16/08/2024;State;himself;Sem Patrocinador;N/A;Health
453;833;26/08/2024;1687;Short, Beck and Anderson;16/08/2024;Himself;keep;Sem Patrocinador;N/A;Business
431;349;26/08/2024;2923;Gutierrez PLC;16/08/2024;Mr;mouth;Sem Patrocinador;N/A;Environment
364;105;27/08/2024;2186;Bryant-Bullock;17/08/2024;Rather;win;31.0;quite;Entertainment
150;202;27/08/2024;201;Anderson, Mcguire and Burke;17/08/2024;Rest;finish;Sem Patrocinador;N/A;Health
496;647;27/08/2024;4863;Burns Ltd;17/08/2024;Indicate;American;Sem Patrocinador;N/A;Business
336;486;28/08/2024;4841;Harris Inc;18/08/2024;Certain;class;Sem Patrocinador;N/A;Politics
34;235;28/08/2024;917;Estrada, Cabrera and Salas;18/08/2024;Sister;why;Sem Patrocinador;N/A;Health
248;944;28/08/2024;3014;Larsen-Williams;18/08/2024;Worker;reduce;189.0;southern;Science
170;199;29/08/2024;4678;Cole and Sons;19/08/2024;Interest;raise;Sem Patrocinador;N/A;Technology
74;246;29/08/2024;4107;Lawrence-Short;19/08/2024;Hot;over;Sem Patrocinador;N/A;Environment
464;256;29/08/2024;200;Vargas-Hoffman;19/08/2024;Traditional;voice;Sem Patrocinador;N/A;Science
102;399;30/08/2024;872;Cooper, Ochoa and Hill;20/08/2024;Start;everybody;Sem Patrocinador;N/A;Sports
169;221;30/08/2024;357;Allen Group;20/08/2024;Cut;bad;Sem Patrocinador;N/A;Science
264;120;30/08/2024;830;Martin-Harris;20/08/2024;A;capital;105.0;score;Politics
142;142;31/08/2024;500;Arroyo LLC;21/08/2024;Happen;artist;Sem Patrocinador;N/A;Technology
170;38;31/08/2024;3489;Cole and Sons;21/08/2024;Over;build;Sem Patrocinador;N/A;Technology
328;824;31/08/2024;3854;Hoover-Bowman;21/08/2024;Allow;national;Sem Patrocinador;N/A;Sports
241;146;01/09/2024;2164;Garcia-Torres;22/08/2024;Response;institution;Sem Patrocinador;N/A;Sports
48;870;01/09/2024;893;Perez-Watson;22/08/2024;Treat;myself;86.0;clear;Technology
241;388;01/09/2024;3056;Garcia-Torres;22/08/2024;Number;total;Sem Patrocinador;N/A;Sports
135;14;02/09/2024;2270;West-Smith;23/08/2024;Night;feel;Sem Patrocinador;N/A;Science
177;518;02/09/2024;1737;Mercado-Roy;23/08/2024;Firm;only;Sem Patrocinador;N/A;Science
461;966;02/09/2024;4081;Washington-Herman;23/08/2024;Contain;edge;Sem Patrocinador;N/A;Science
50;158;03/09/2024;3239;Perez PLC;24/08/2024;Manager;event;153.0;nor;Technology
333;837;03/09/2024;2965;Kelley PLC;24/08/2024;Century;serve;Sem Patrocinador;N/A;Sports
184;420;03/09/2024;2276;Myers-Lee;24/08/2024;Window;to;Sem Patrocinador;N/A;Technology
10;809;04/09/2024;1303;Carr, Torres and Hunt;25/08/2024;Consider;however;Sem Patrocinador;N/A;Education
184;304;04/09/2024;3074;Myers-Lee;25/08/2024;West;any;Sem Patrocinador;N/A;Technology
254;740;04/09/2024;4816;Robinson Ltd;25/08/2024;Turn;be;30.0;because;Business
143;296;05/09/2024;1599;Davis-Dillon;26/08/2024;World;believe;Sem Patrocinador;N/A;Culture
283;147;05/09/2024;1948;Wilson and Sons;26/08/2024;Rule;paper;116.0;year;Education
324;623;05/09/2024;2884;Jones-Stewart;26/08/2024;Occur;sea;Sem Patrocinador;N/A;Science
107;282;06/09/2024;532;Davis, Meyer and Phelps;27/08/2024;Turn;meeting;40.0;hotel;Sports
107;282;06/09/2024;532;Davis, Meyer and Phelps;27/08/2024;Turn;meeting;55.0;man;Sports
307;30;06/09/2024;3894;Boyd-White;27/08/2024;Arrive;one;Sem Patrocinador;N/A;Education
288;495;07/09/2024;1648;Acevedo Ltd;28/08/2024;Write;coach;121.0;few;Health
497;382;07/09/2024;937;Bryant LLC;28/08/2024;Consumer;institution;Sem Patrocinador;N/A;Business
300;283;07/09/2024;1251;Hart-Holmes;28/08/2024;Yes;money;Sem Patrocinador;N/A;Technology
183;304;08/09/2024;109;Krueger PLC;29/08/2024;West;any;Sem Patrocinador;N/A;Politics
45;812;08/09/2024;1918;Valdez, Bailey and Taylor;29/08/2024;Establish;yard;Sem Patrocinador;N/A;Environment
195;941;08/09/2024;2417;Johnson-Wilson;29/08/2024;Sister;address;Sem Patrocinador;N/A;Culture
421;957;09/09/2024;2767;Ward and Sons;30/08/2024;Course;vote;Sem Patrocinador;N/A;Sports
98;612;09/09/2024;3100;Rose Group;30/08/2024;Never;risk;Sem Patrocinador;N/A;Business
105;141;09/09/2024;2589;Campbell, Anderson and Marquez;30/08/2024;Half;red;9.0;argue;Health
142;997;10/09/2024;4826;Arroyo LLC;31/08/2024;International;central;Sem Patrocinador;N/A;Technology
370;675;10/09/2024;645;Delacruz-Mcdonald;31/08/2024;Particularly;from;50.0;worry;Entertainment
491;939;10/09/2024;2778;Wilson Ltd;31/08/2024;Movement;measure;Sem Patrocinador;N/A;Science
299;890;11/09/2024;3851;Flores, Reed and Thomas;01/09/2024;Response;magazine;15.0;music;Environment
94;215;11/09/2024;3662;Suarez, Jones and Miller;01/09/2024;Already;field;23.0;relationship;Culture
106;387;11/09/2024;811;Dawson, Campbell and Jones;01/09/2024;Heavy;still;Sem Patrocinador;N/A;Sports
417;519;12/09/2024;4892;Perez Group;02/09/2024;Boy;sister;Sem Patrocinador;N/A;Sports
438;196;12/09/2024;477;Eaton, Hall and Robles;02/09/2024;Usually;tell;Sem Patrocinador;N/A;Politics
389;81;12/09/2024;3103;Nicholson-Meyer;02/09/2024;Tax;carry;Sem Patrocinador;N/A;Education
385;741;13/09/2024;3268;Anderson, Cochran and Martinez;03/09/2024;Its;nation;Sem Patrocinador;N/A;Business
467;529;13/09/2024;3109;Davis Inc;03/09/2024;Rest;plant;Sem Patrocinador;N/A;Business
414;796;13/09/2024;4253;Green-Thomas;03/09/2024;Station;free;Sem Patrocinador;N/A;Health
352;190;14/09/2024;1298;Lane LLC;04/09/2024;Seat;light;Sem Patrocinador;N/A;Politics
167;974;14/09/2024;1974;Bell-Mcmahon;04/09/2024;Sure;Congress;Sem Patrocinador;N/A;Health
179;898;14/09/2024;2607;Buchanan, Green and Ward;04/09/2024;Low;people;150.0;peace;Technology
179;898;15/09/2024;2607;Buchanan, Green and Ward;05/09/2024;Low;people;157.0;region;Technology
394;922;15/09/2024;138;Perez and Sons;05/09/2024;Read;including;48.0;which;Environment
179;674;15/09/2024;3824;Buchanan, Green and Ward;05/09/2024;Laugh;team;150.0;peace;Technology
179;674;16/09/2024;3824;Buchanan, Green and Ward;06/09/2024;Laugh;team;157.0;region;Technology
197;354;16/09/2024;1492;Rodriguez, Walters and Mckee;06/09/2024;Between;detail;131.0;size;Education
409;483;16/09/2024;3421;Taylor Group;06/09/2024;Nature;stage;146.0;situation;Technology
212;584;17/09/2024;3255;Young, Hurst and Lee;07/09/2024;Be;day;Sem Patrocinador;N/A;Environment
15;285;17/09/2024;2382;Griffin-Payne;07/09/2024;Treatment;sing;Sem Patrocinador;N/A;Politics
492;257;17/09/2024;1458;Mccarthy PLC;07/09/2024;Yet;room;Sem Patrocinador;N/A;Technology
52;977;18/09/2024;1453;Mclaughlin-Cole;08/09/2024;Cut;trial;Sem Patrocinador;N/A;Sports
383;414;18/09/2024;4523;Lyons-Kent;08/09/2024;Generation;establish;Sem Patrocinador;N/A;Science
89;554;18/09/2024;966;Diaz PLC;08/09/2024;Factor;there;Sem Patrocinador;N/A;Education
360;429;19/09/2024;1077;Butler-Mcgee;09/09/2024;Down;thing;Sem Patrocinador;N/A;Culture
358;993;19/09/2024;688;Carroll-Sherman;09/09/2024;Expect;artist;Sem Patrocinador;N/A;Culture
396;844;19/09/2024;3124;Daniel Group;09/09/2024;Much;article;Sem Patrocinador;N/A;Business
399;605;20/09/2024;2905;Mendoza PLC;10/09/2024;Individual;partner;66.0;how;Technology
150;59;20/09/2024;3437;Anderson, Mcguire and Burke;10/09/2024;House;prepare;Sem Patrocinador;N/A;Health
371;344;20/09/2024;1167;Ruiz-Miranda;10/09/2024;Serve;evidence;142.0;share;Health
3;194;21/09/2024;1087;Perez-Brown;11/09/2024;No;must;Sem Patrocinador;N/A;Technology
192;631;21/09/2024;4021;Hughes, Watkins and Fernandez;11/09/2024;Decide;reflect;Sem Patrocinador;N/A;Health
296;977;21/09/2024;212;Lopez, Hernandez and Reyes;11/09/2024;Cut;trial;Sem Patrocinador;N/A;Culture
138;524;22/09/2024;1744;Black-Vazquez;12/09/2024;Yes;low;Sem Patrocinador;N/A;Culture
172;902;22/09/2024;2260;Frazier, White and Short;12/09/2024;Crime;himself;68.0;major;Business
172;902;22/09/2024;2260;Frazier, White and Short;12/09/2024;Crime;himself;193.0;black;Business
138;1000;23/09/2024;2657;Black-Vazquez;13/09/2024;Law;family;Sem Patrocinador;N/A;Culture
478;597;23/09/2024;3489;Keller, Bell and Nash;13/09/2024;Along;television;Sem Patrocinador;N/A;Education
7;105;23/09/2024;4318;Arnold-Griffith;13/09/2024;Rather;win;Sem Patrocinador;N/A;Technology
279;153;24/09/2024;640;Jordan LLC;14/09/2024;House;face;19.0;assume;Education
279;153;24/09/2024;640;Jordan LLC;14/09/2024;House;face;183.0;church;Education
479;808;24/09/2024;119;Juarez, George and Chambers;14/09/2024;Program;seven;Sem Patrocinador;N/A;Technology
95;919;25/09/2024;3354;Matthews, Kelley and Gutierrez;15/09/2024;Compare;unit;145.0;but;Sports
162;624;25/09/2024;1179;Jensen LLC;15/09/2024;Base;final;36.0;conference;Entertainment
91;625;25/09/2024;2453;Warren Group;15/09/2024;Write;size;Sem Patrocinador;N/A;Technology
101;864;26/09/2024;2174;Murillo-Simmons;16/09/2024;Room;send;Sem Patrocinador;N/A;Science
157;399;26/09/2024;2921;Dudley LLC;16/09/2024;Start;everybody;Sem Patrocinador;N/A;Technology
285;384;26/09/2024;862;Taylor-Hunt;16/09/2024;Seek;scene;Sem Patrocinador;N/A;Politics
64;117;27/09/2024;4749;Baker, Browning and Rivera;17/09/2024;Rich;style;Sem Patrocinador;N/A;Politics
312;311;27/09/2024;1790;Green Inc;17/09/2024;Thus;hold;178.0;cold;Science
211;377;27/09/2024;3204;Arnold, Reynolds and Bowman;17/09/2024;Stuff;between;Sem Patrocinador;N/A;Culture
382;897;28/09/2024;2887;Porter LLC;18/09/2024;A;capital;Sem Patrocinador;N/A;Health
382;67;28/09/2024;1718;Porter LLC;18/09/2024;Simple;fact;Sem Patrocinador;N/A;Health
412;138;28/09/2024;2192;Smith, Benson and Harvey;18/09/2024;Lose;magazine;Sem Patrocinador;N/A;Science
139;768;29/09/2024;160;Simmons-Fisher;19/09/2024;Institution;clearly;2.0;leader;Health
21;15;29/09/2024;899;Stevens-Walters;19/09/2024;Budget;speech;93.0;drive;Education
21;15;29/09/2024;899;Stevens-Walters;19/09/2024;Budget;speech;199.0;soon;Education
55;951;30/09/2024;324;Pratt-Summers;20/09/2024;Adult;right;Sem Patrocinador;N/A;Entertainment
463;61;30/09/2024;4998;Marks PLC;20/09/2024;Magazine;woman;Sem Patrocinador;N/A;Health
276;314;30/09/2024;3113;Buckley LLC;20/09/2024;Everybody;husband;122.0;eye;Environment
276;314;01/10/2024;3113;Buckley LLC;21/09/2024;Everybody;husband;196.0;peace;Environment
419;986;01/10/2024;4131;Johnson-Patel;21/09/2024;Play;TV;Sem Patrocinador;N/A;Health
99;604;01/10/2024;3179;Hawkins Inc;21/09/2024;Office;time;Sem Patrocinador;N/A;Education
435;386;02/10/2024;2238;Johnson PLC;22/09/2024;War;charge;Sem Patrocinador;N/A;Technology
26;394;02/10/2024;3356;Matthews-Baxter;22/09/2024;Style;human;Sem Patrocinador;N/A;Sports
246;599;02/10/2024;1806;Snyder, Estrada and Bailey;22/09/2024;Should;charge;Sem Patrocinador;N/A;Business
255;359;03/10/2024;4345;Friedman-Landry;23/09/2024;Debate;but;37.0;mouth;Culture
255;359;03/10/2024;4345;Friedman-Landry;23/09/2024;Debate;but;175.0;term;Culture
8;929;03/10/2024;3430;Moore, Fischer and Gonzalez;23/09/2024;Figure;any;198.0;home;Education
460;791;04/10/2024;1946;Evans-Potter;24/09/2024;Close;month;Sem Patrocinador;N/A;Environment
139;784;04/10/2024;3474;Simmons-Fisher;24/09/2024;Prepare;war;2.0;leader;Health
303;523;04/10/2024;250;Sanchez Ltd;24/09/2024;Time;during;89.0;live;Science
192;269;05/10/2024;3952;Hughes, Watkins and Fernandez;25/09/2024;Them;production;Sem Patrocinador;N/A;Health
211;220;05/10/2024;506;Arnold, Reynolds and Bowman;25/09/2024;Light;north;Sem Patrocinador;N/A;Culture
238;851;05/10/2024;4315;Turner-Mccormick;25/09/2024;Significant;also;75.0;get;Technology
238;851;06/10/2024;4315;Turner-Mccormick;26/09/2024;Significant;also;160.0;whom;Technology
238;851;06/10/2024;4315;Turner-Mccormick;26/09/2024;Significant;also;187.0;customer;Technology
237;390;06/10/2024;1671;Sweeney-Riley;26/09/2024;Father;range;Sem Patrocinador;N/A;Education
347;269;07/10/2024;202;Thomas LLC;27/09/2024;Them;production;Sem Patrocinador;N/A;Science
202;531;07/10/2024;4472;Cox Inc;27/09/2024;Remember;let;Sem Patrocinador;N/A;Environment
155;390;07/10/2024;3056;Riggs PLC;27/09/2024;Father;range;49.0;house;Technology
427;419;08/10/2024;4489;Cruz-Perry;28/09/2024;Turn;perhaps;Sem Patrocinador;N/A;Sports
487;583;08/10/2024;1689;Boyd LLC;28/09/2024;Whom;way;114.0;should;Technology
487;583;08/10/2024;1689;Boyd LLC;28/09/2024;Whom;way;143.0;far;Technology
345;24;09/10/2024;3850;Miller, Clark and Hicks;29/09/2024;Enough;hotel;Sem Patrocinador;N/A;Environment
118;43;09/10/2024;3784;Chase-Jennings;29/09/2024;Sense;worry;112.0;soldier;Education
59;267;09/10/2024;3399;Waller and Sons;29/09/2024;Alone;place;72.0;fire;Health
437;22;10/10/2024;4537;Cox-Guzman;30/09/2024;However;certain;Sem Patrocinador;N/A;Politics
398;59;10/10/2024;1563;Perry LLC;30/09/2024;House;prepare;Sem Patrocinador;N/A;Technology
177;915;10/10/2024;4115;Mercado-Roy;30/09/2024;How;him;Sem Patrocinador;N/A;Science
168;886;11/10/2024;277;Miller-Hughes;01/10/2024;Middle;woman;Sem Patrocinador;N/A;Education
435;473;11/10/2024;765;Johnson PLC;01/10/2024;Over;able;Sem Patrocinador;N/A;Technology
49;679;11/10/2024;494;Ferguson PLC;01/10/2024;Site;area;Sem Patrocinador;N/A;Culture
167;714;12/10/2024;2688;Bell-Mcmahon;02/10/2024;Success;piece;Sem Patrocinador;N/A;Health
471;578;12/10/2024;3790;Roth, Johnson and Mueller;02/10/2024;Hot;red;Sem Patrocinador;N/A;Education
342;722;12/10/2024;1236;Obrien Group;02/10/2024;White;later;Sem Patrocinador;N/A;Education
96;611;13/10/2024;4362;Sanders-Oconnor;03/10/2024;Month;hair;Sem Patrocinador;N/A;Business
376;940;13/10/2024;3184;Elliott-Williamson;03/10/2024;Nothing;institution;Sem Patrocinador;N/A;Culture
295;839;13/10/2024;3492;Daniels-Robinson;03/10/2024;Maybe;well;Sem Patrocinador;N/A;Environment
135;807;14/10/2024;2437;West-Smith;04/10/2024;Compare;away;Sem Patrocinador;N/A;Science
132;822;14/10/2024;795;Clark, Mitchell and Rodriguez;04/10/2024;Plan;begin;Sem Patrocinador;N/A;Education
253;924;14/10/2024;508;Smith, Lewis and Benitez;04/10/2024;Identify;admit;Sem Patrocinador;N/A;Business
372;426;15/10/2024;3269;Underwood Group;05/10/2024;Outside;later;Sem Patrocinador;N/A;Technology
194;466;15/10/2024;723;Velez Group;05/10/2024;Defense;specific;20.0;evidence;Politics
194;466;15/10/2024;723;Velez Group;05/10/2024;Defense;specific;34.0;treat;Politics
259;87;16/10/2024;3090;Bird LLC;06/10/2024;Drop;go;6.0;field;Technology
40;591;16/10/2024;2095;Banks and Sons;06/10/2024;Republican;perhaps;200.0;nation;Entertainment
159;188;16/10/2024;2446;Rodriguez, Wallace and Turner;06/10/2024;Yourself;prevent;Sem Patrocinador;N/A;Environment
224;811;17/10/2024;3926;Wilson, Howard and Hickman;07/10/2024;Buy;loss;186.0;point;Sports
13;128;17/10/2024;2273;Browning and Sons;07/10/2024;Sign;speech;Sem Patrocinador;N/A;Politics
265;626;17/10/2024;1872;Marks, Ramsey and Kennedy;07/10/2024;Life;member;Sem Patrocinador;N/A;Health
226;657;18/10/2024;3236;Campbell PLC;08/10/2024;Stuff;happy;Sem Patrocinador;N/A;Politics
417;754;18/10/2024;1962;Perez Group;08/10/2024;Ready;future;Sem Patrocinador;N/A;Sports
434;494;18/10/2024;4837;Gay, Williams and Young;08/10/2024;Move;them;Sem Patrocinador;N/A;Education
372;733;19/10/2024;2587;Underwood Group;09/10/2024;Sense;here;Sem Patrocinador;N/A;Technology
80;172;19/10/2024;1297;Ryan LLC;09/10/2024;Look;whether;Sem Patrocinador;N/A;Entertainment
237;60;19/10/2024;4452;Sweeney-Riley;09/10/2024;Opportunity;trouble;Sem Patrocinador;N/A;Education
319;391;20/10/2024;3373;Kennedy, Ramirez and Turner;10/10/2024;Everything;heart;Sem Patrocinador;N/A;Environment
247;824;20/10/2024;4858;Chavez-Ramirez;10/10/2024;Allow;national;Sem Patrocinador;N/A;Environment
414;938;20/10/2024;664;Green-Thomas;10/10/2024;Collection;kitchen;Sem Patrocinador;N/A;Health
29;459;21/10/2024;152;Hendricks, Snyder and Werner;11/10/2024;Consumer;western;Sem Patrocinador;N/A;Culture
279;102;21/10/2024;4403;Jordan LLC;11/10/2024;Mind;low;19.0;assume;Education
279;102;21/10/2024;4403;Jordan LLC;11/10/2024;Mind;low;183.0;church;Education
366;963;22/10/2024;4766;Cruz Inc;12/10/2024;Good;everybody;Sem Patrocinador;N/A;Culture
35;971;22/10/2024;1829;Trevino, Bennett and Wilkinson;12/10/2024;;action;152.0;care;Business
158;503;22/10/2024;158;Terrell-Larson;12/10/2024;Study;environmental;Sem Patrocinador;N/A;Technology
478;314;23/10/2024;1949;Keller, Bell and Nash;13/10/2024;Everybody;husband;Sem Patrocinador;N/A;Education
244;427;23/10/2024;1402;Barnes Inc;13/10/2024;Heart;between;Sem Patrocinador;N/A;Sports
99;569;23/10/2024;679;Hawkins Inc;13/10/2024;Behavior;treat;Sem Patrocinador;N/A;Education
356;278;24/10/2024;2340;George Group;14/10/2024;Every;real;62.0;six;Education
356;278;24/10/2024;2340;George Group;14/10/2024;Every;real;144.0;tough;Education
423;154;24/10/2024;3090;Farley Inc;14/10/2024;Part;piece;Sem Patrocinador;N/A;Health
35;927;25/10/2024;1984;Trevino, Bennett and Wilkinson;15/10/2024;Response;interest;152.0;care;Business
291;791;25/10/2024;902;Fox-Carter;15/10/2024;Close;month;70.0;family;Technology
214;603;25/10/2024;3784;Carney PLC;15/10/2024;Local;doctor;100.0;unit;Education
214;697;26/10/2024;3579;Carney PLC;16/10/2024;Dream;buy;100.0;unit;Education
9;548;26/10/2024;1359;Fowler Group;16/10/2024;Friend;medical;Sem Patrocinador;N/A;Health
466;183;26/10/2024;3942;Wright and Sons;16/10/2024;Day;policy;45.0;throughout;Culture
466;183;27/10/2024;3942;Wright and Sons;17/10/2024;Day;policy;159.0;dog;Culture
309;135;27/10/2024;2926;Sims-Smith;17/10/2024;Live;news;Sem Patrocinador;N/A;Culture
393;323;27/10/2024;3612;Davis, Hanson and Torres;17/10/2024;Such;realize;Sem Patrocinador;N/A;Environment
210;679;28/10/2024;319;Wright and Sons;18/10/2024;Site;area;11.0;audience;Culture
435;816;28/10/2024;4025;Johnson PLC;18/10/2024;Wait;indeed;Sem Patrocinador;N/A;Technology
3;107;28/10/2024;1966;Perez-Brown;18/10/2024;Physical;situation;Sem Patrocinador;N/A;Technology
309;534;29/10/2024;3497;Sims-Smith;19/10/2024;Recently;blood;Sem Patrocinador;N/A;Culture
447;743;29/10/2024;344;Wright PLC;19/10/2024;Democratic;it;Sem Patrocinador;N/A;Politics
275;839;29/10/2024;2548;Smith, Mcguire and Mueller;19/10/2024;Maybe;well;Sem Patrocinador;N/A;Environment
391;356;30/10/2024;3032;Ritter-Fritz;20/10/2024;Central;per;Sem Patrocinador;N/A;Politics
240;326;30/10/2024;3413;Steele, Moody and Robles;20/10/2024;Citizen;ok;110.0;large;Health
138;769;30/10/2024;3423;Black-Vazquez;20/10/2024;General;also;Sem Patrocinador;N/A;Culture
3;853;31/10/2024;2889;Perez-Brown;21/10/2024;Way;set;Sem Patrocinador;N/A;Technology
439;808;31/10/2024;4291;Johnson-Stewart;21/10/2024;Program;seven;Sem Patrocinador;N/A;Education
240;266;31/10/2024;4760;Steele, Moody and Robles;21/10/2024;Design;bring;110.0;large;Health
239;552;01/11/2024;1678;Conway-Shaw;22/10/2024;Take;fine;Sem Patrocinador;N/A;Education
323;1000;01/11/2024;1090;Watson-Hardy;22/10/2024;Law;family;Sem Patrocinador;N/A;Technology
214;276;01/11/2024;3499;Carney PLC;22/10/2024;Manager;form;100.0;unit;Education
228;824;02/11/2024;1480;Simon-Simpson;23/10/2024;Allow;national;118.0;majority;Health
51;190;02/11/2024;4130;Washington, Rodgers and Powers;23/10/2024;Seat;light;13.0;human;Technology
285;183;02/11/2024;3999;Taylor-Hunt;23/10/2024;Day;policy;Sem Patrocinador;N/A;Politics
40;447;03/11/2024;3697;Banks and Sons;24/10/2024;Apply;three;200.0;nation;Entertainment
28;304;03/11/2024;2647;Anthony, Johnston and Wilson;24/10/2024;West;any;Sem Patrocinador;N/A;Health
280;738;03/11/2024;2478;Dunlap-Richard;24/10/2024;Plan;page;Sem Patrocinador;N/A;Education
117;144;04/11/2024;312;Cook, Jackson and Gray;25/10/2024;Space;light;181.0;life;Politics
179;217;04/11/2024;3365;Buchanan, Green and Ward;25/10/2024;Name;me;150.0;peace;Technology
179;217;04/11/2024;3365;Buchanan, Green and Ward;25/10/2024;Name;me;157.0;region;Technology
259;43;05/11/2024;3700;Bird LLC;26/10/2024;Sense;worry;6.0;field;Technology
49;666;05/11/2024;811;Ferguson PLC;26/10/2024;Note;still;Sem Patrocinador;N/A;Culture
241;104;05/11/2024;2593;Garcia-Torres;26/10/2024;Television;majority;Sem Patrocinador;N/A;Sports
62;626;06/11/2024;4966;Brown LLC;27/10/2024;Life;member;Sem Patrocinador;N/A;Science
358;575;06/11/2024;1853;Carroll-Sherman;27/10/2024;Low;reflect;Sem Patrocinador;N/A;Culture
433;939;06/11/2024;1642;Buckley and Sons;27/10/2024;Movement;measure;Sem Patrocinador;N/A;Sports
70;488;07/11/2024;1832;Gilmore-Nguyen;28/10/2024;Public;program;Sem Patrocinador;N/A;Entertainment
73;842;07/11/2024;118;Williams, Adams and Miller;28/10/2024;Cause;offer;Sem Patrocinador;N/A;Technology
479;944;07/11/2024;3775;Juarez, George and Chambers;28/10/2024;Worker;reduce;Sem Patrocinador;N/A;Technology
264;285;08/11/2024;616;Martin-Harris;29/10/2024;Treatment;sing;105.0;score;Politics
251;39;08/11/2024;3075;Johnson PLC;29/10/2024;Have;baby;Sem Patrocinador;N/A;Health
284;450;08/11/2024;4145;Thomas-Cain;29/10/2024;She;safe;Sem Patrocinador;N/A;Entertainment
15;449;09/11/2024;3231;Griffin-Payne;30/10/2024;Wonder;special;Sem Patrocinador;N/A;Politics
172;850;09/11/2024;4559;Frazier, White and Short;30/10/2024;Physical;role;68.0;major;Business
172;850;09/11/2024;4559;Frazier, White and Short;30/10/2024;Physical;role;193.0;black;Business
97;208;10/11/2024;2864;Harris, Brooks and Stephenson;31/10/2024;According;near;Sem Patrocinador;N/A;Entertainment
88;600;10/11/2024;2427;Johnson, Jackson and Franklin;31/10/2024;Paper;the;Sem Patrocinador;N/A;Politics
173;450;10/11/2024;2307;Woodward, Powell and Newman;31/10/2024;She;safe;16.0;pattern;Entertainment
80;62;11/11/2024;339;Ryan LLC;01/11/2024;Rather;unit;Sem Patrocinador;N/A;Entertainment
495;29;11/11/2024;2040;Villanueva-Thompson;01/11/2024;Happen;policy;Sem Patrocinador;N/A;Business
461;606;11/11/2024;3229;Washington-Herman;01/11/2024;Last;wrong;Sem Patrocinador;N/A;Science
464;229;12/11/2024;4777;Vargas-Hoffman;02/11/2024;Over;of;Sem Patrocinador;N/A;Science
222;562;12/11/2024;2482;Jackson-Cain;02/11/2024;Like;TRUE;Sem Patrocinador;N/A;Environment
242;102;12/11/2024;4822;Moore, Aguilar and Bowers;02/11/2024;Mind;low;Sem Patrocinador;N/A;Politics
105;272;13/11/2024;1293;Campbell, Anderson and Marquez;03/11/2024;Wonder;group;9.0;argue;Health
296;793;13/11/2024;2159;Lopez, Hernandez and Reyes;03/11/2024;Bring;opportunity;Sem Patrocinador;N/A;Culture
419;252;13/11/2024;538;Johnson-Patel;03/11/2024;Authority;big;Sem Patrocinador;N/A;Health
86;147;14/11/2024;3285;Guerrero Inc;04/11/2024;Rule;paper;33.0;idea;Health
86;147;14/11/2024;3285;Guerrero Inc;04/11/2024;Rule;paper;38.0;thought;Health
379;795;14/11/2024;2299;Crawford, Hughes and Ryan;04/11/2024;Home;month;27.0;fast;Environment
121;230;15/11/2024;202;Lambert Group;05/11/2024;Their;or;179.0;movie;Business
55;97;15/11/2024;4344;Pratt-Summers;05/11/2024;Black;free;Sem Patrocinador;N/A;Entertainment
298;528;15/11/2024;467;Davis Group;05/11/2024;Western;off;Sem Patrocinador;N/A;Business
437;801;16/11/2024;2589;Cox-Guzman;06/11/2024;Alone;stock;Sem Patrocinador;N/A;Politics
336;712;16/11/2024;1050;Harris Inc;06/11/2024;With;treatment;Sem Patrocinador;N/A;Politics
377;40;16/11/2024;212;Frost PLC;06/11/2024;Report;sea;Sem Patrocinador;N/A;Technology
193;160;17/11/2024;2561;Stephenson-Chaney;07/11/2024;But;article;104.0;happy;Politics
288;98;17/11/2024;2886;Acevedo Ltd;07/11/2024;Better;wait;121.0;few;Health
479;120;17/11/2024;1450;Juarez, George and Chambers;07/11/2024;A;capital;Sem Patrocinador;N/A;Technology
467;699;18/11/2024;4769;Davis Inc;08/11/2024;Subject;candidate;Sem Patrocinador;N/A;Business
444;484;18/11/2024;1082;White-Mathis;08/11/2024;Wind;step;Sem Patrocinador;N/A;Health
221;107;18/11/2024;863;Brown and Sons;08/11/2024;Physical;situation;Sem Patrocinador;N/A;Technology
351;968;19/11/2024;2608;Garcia, Hernandez and Schmidt;09/11/2024;Themselves;account;71.0;know;Science
160;422;19/11/2024;2833;Robinson, Harvey and Jones;09/11/2024;Dog;TRUE;Sem Patrocinador;N/A;Education
73;482;19/11/2024;4661;Williams, Adams and Miller;09/11/2024;Officer;hand;Sem Patrocinador;N/A;Technology
252;417;20/11/2024;614;Martinez, Ward and Hughes;10/11/2024;Live;effort;Sem Patrocinador;N/A;Entertainment
447;500;20/11/2024;1702;Wright PLC;10/11/2024;Upon;us;Sem Patrocinador;N/A;Politics
